Prj_ID,Trt_ID,Trt_Type_Major,Trt_Type_Sub,Treatment_Type,FID_TrtPoly002,ObjectID_Union,ObjectID_CountOverlapping,treatment_count,init_date_est,comp_date_est,Init_Date,Comp_Date,init_est,comp_est,init_comp_elapsed,Plan_Imp,Success,Dates_Confirmed,Units,Num_Units,Treatment_Seeded,Seed_List,Seed_Mix_Name,Seeds_or_Seedlings,Seed_List_Confirmed,Control_Areas,Seed_Application_Rate,Seed_Notes,Objectives,Planned_Implementation,Actual_Implementation,Treatment_Effect_and_Results,Trt_Feature_Type,Feature_Status,How_Feature_Created,Feature_Creation_Date,Total_Acres,BLM_Acres,GIS_Notes,Initiated_By,Trt_Concerns,Trt_Concerns_Desc,Problems_Apply_Trt,Problems_Apply_Trt_Desc,Conditions_At_Trt,Conditions_At_Trt_Desc,Trt_Notes,User_Updated,init_m,init_d,init_y,init_m_est,init_d_est,comp_m,comp_d,comp_y,comp_m_est,comp_d_est
13768,35470,Seeding,Seeding,Seeding,23765,2117,1584,2,2007-06-15,2007-06-15,00/00/2007,00/00/2007,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,532,-1,Unknown seed list,Preferred Seed Mix,Seeds,Unknown Seed List Origin,NA,Species Specific,"This is the preferred seed mix of native species for broadcasting.  There are two other seed mixes in the EA, but the mix used for this treatment was not specified.",Lower severity and likelihood of wildfire by reducing fuel load.,Seed mowed area.,NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1278.326196,1187.57755,NA,NA,Fire hazard,NA,None,NA,None,NA,North Roads Unit. The treatment unit actions described in the EA seem to be noted differently in the project GIS information.\r\nThe project GIS information states the unit was seeded but there is no farther information to confirm the seeding.,49:45:00,00,00,2007,06,15,00,00,2007,06,15
13768,35488,Vegetation/Soil Manipulation,Vegetation Disturbance,Tree/Brush Control: Mechanical,23777,2118,1584,2,2007-06-15,2007-06-15,00/00/2007,00/00/2007,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,532,0,NA,NA,NA,NA,NA,NA,NA,Lower severity and likelihood of wildfire by reducing fuel load.,Treat sagebrush fuels to a maximum width of 60' either side of roadway without leave strips.,"Overall, objectives were met.  Mowing was within parameters.  New growth was stimulated.  45-49% of sagebrush fuels were treated according to the proposed action outlined in the Yomba EA. Leave strips are a bit wide compared to the mowstrips. Mow strips were mowed a bit high but still meet the objectives. Although not needed at this time, re-treatment may be necessary sooner than other mow strips on the project. It may be desirable to widen every 3rd mowstrip by 1 pass of the mower when re-treating in order to improve\r\nthe effectiveness of Fire Defense System. Native grasses are present and growing in the mowstrips. Seeding is not recommended or needed at this time. Livestock closures are probably not needed either.",45-49% of sagebrush fuels treated,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1278.326196,1187.57755,NA,NA,Fire hazard,NA,None,NA,None,NA,"North Roads Unit. The treatment unit actions described in the EA seem to be noted differently in the project GIS information.  2008 monitoring found that overall, mowing was within specifications.",49:45:00,00,00,2007,06,15,00,00,2007,06,15
1333,3756,Seeding,Seeding,Seeding,2413,1067,1920,2,1964-08-15,1965-06-30,8/00/1964,6/30/1965,estimated day,actual,319,Implemented,Unknown,2,Acres,3500.8,-1,Confirmed seed list,NA,Seeds,Confirmed on Paper,NA,Species Specific,NA,NA,Seed with crested wheatgrass,Unknown,Unknown,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,3500.848099,3449.911844,NA,BLM and Cooperators,Provide forage for livestock,NA,None,NA,None,NA,NA,05:01:00,8,00,1964,08,15,6,30,1965,06,30
1333,3755,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,2414,1068,1920,2,1964-08-15,1965-06-30,8/00/1964,6/30/1965,estimated day,actual,319,Implemented,Unknown,2,Acres,3449,0,Unknown seed list,NA,NA,Unknown Seed List Origin,NA,NA,NA,NA,Big sagebrush was plowed twice with a disc plow.,Unknown,Unknown,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,3500.848099,3449.911844,NA,BLM and Cooperators,"Noxious Weeds, Provide forage for livestock",NA,None,NA,None,NA,NA,06:40:00,8,00,1964,08,15,6,30,1965,06,30
3358,9392,Vegetation/Soil Manipulation,Vegetation Disturbance,Tree/Brush Control: Mechanical,5832,1257,1941,2,2002-11-15,2002-11-15,11/00/2002,11/00/2002,estimated day,estimated day,0,Implemented,None,2,Acres,5888,0,NA,NA,NA,NA,NA,NA,NA,Reduce threat of wildland fires and improve range conditions at the wildland-urban interface.,"The first treatment involves brush beating with heavy equipment to remove the dense\r\noverstory of sagebrush, which should allow native species to be more competitive with\r\ninvasive plants. The brush beating is done in multiple strips ranging from 40-50 feet wide,\r\nwith each strip separated by 50-70 feet of vegetation that has not been manipulated. The\r\nbrush was also manipulated for 50 feet on either side of roads within these grazing units","In a 2003 photo, encroachment of sage regeneration can be seen within the mowed strips of the Whistler Unit.  As of 2006, monitoring noted relatively lighter understory fuels, with limited cheat grass in strips and tufts of planted grasses present.  There was no grass evident in the Sixth Street Unit.  Blackpoint Unit- abundant new growth sage; bunch grasses are present with a high volume of cured cheat grass. This west side of the project is a high threat to the project and any fire into this area will burn readily. The untreated strips would not sustain fire spread without additional fine fuels.  As of 2007, the community of Eureka/Diamond Valley was determined to be at moderate risk of loss from a wildfire on public lands.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,5891.388258,5816.88528,NA,NA,"Fire hazard, Provide forage for livestock",This project is aimed at reducing the threat of aggressive wildland fires to the rangelands and improving range conditions.,None,NA,None,NA,"6th Street, Bailey, Blackpoint, Three Mile, and Whistler Units.  Funding was from both WUI funds and Range Betterment Funds.",51:59:00,11,00,2002,11,15,11,00,2002,11,15
3358,9393,Seeding,Drill Seeding,Ground Seeding: Drill,5833,1258,1941,2,2002-11-15,2002-11-15,11/00/2002,11/00/2002,estimated day,estimated day,0,Implemented,None,2,Acres,5888,-1,No seed list,NA,NA,NA,NA,NA,NA,Reduce threat of wildland fires and improve range conditions at the wildland-urban interface.,"For the second treatment, the brush\r\nbeaten strips are drill seeded with fire resistant seed mixes to establish perennial species. Since perennial species stay greener longer, they should provide valuable fuel breaks. These species also\r\nimprove the health of the local ecosystem.","As of 2006, monitoring noted relatively lighter understory fuels, with limited cheat grass in strips and tufts of planted grasses present.  There was no grass evident in the Sixth Street Unit.  Blackpoint Unit- abundant new growth sage; bunch grasses are present with a high volume of cured cheat grass. This west side of the project is a high threat to the project and any fire into this area will burn readily. The untreated strips would not sustain fire spread without additional fine fuels.   As of 2007, the community of Eureka/Diamond Valley was determined to be at moderate risk of loss from a wildfire on public lands.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,5891.388258,5816.88528,NA,NA,"Fire hazard, Provide forage for livestock",This project is aimed at reducing the threat of aggressive wildland fires to the rangelands and improving range conditions.,None,NA,None,NA,"6th Street, Bailey, Blackpoint, Three Mile, and Whistler Units.  Funding was from both WUI funds and Range Betterment Funds.",00:03:00,11,00,2002,11,15,11,00,2002,11,15
3358,9394,Vegetation/Soil Manipulation,Vegetation Disturbance,Tree/Brush Control: Mechanical,5834,1259,1942,2,2003-06-15,2003-06-15,00/00/2003,00/00/2003,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,1279,0,NA,NA,NA,NA,NA,NA,NA,Reduce threat of wildland fires and improve range conditions at the wildland-urban interface.,"The first treatment involves brush beating with heavy equipment to remove the dense\r\noverstory of sagebrush, which should allow native species to be more competitive with\r\ninvasive plants. The brush beating is done in multiple strips ranging from 40-50 feet wide, with each strip separated by 50-70 feet of vegetation that has not been manipulated. The brush was also manipulated for 50 feet on either side of roads within these grazing units","As of 2007, the community of Eureka/Diamond Valley was determined to be at moderate risk of loss from a wildfire on public lands.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1279.489503,1279.28116,NA,NA,"Fire hazard, Provide forage for livestock",This project is aimed at reducing the threat of aggressive wildland fires to the rangelands and improving range conditions.,None,NA,None,NA,South Diamond East and South Diamond West Units.  Funding was from both WUI funds and Range Betterment Funds.,51:48:00,00,00,2003,06,15,00,00,2003,06,15
3358,9395,Seeding,Drill Seeding,Ground Seeding: Drill,5835,1260,1942,2,2003-06-15,2003-06-15,00/00/2003,00/00/2003,estimated month and day,estimated month and day,0,Implemented,None,2,Acres,1279,-1,No seed list,NA,NA,NA,NA,NA,NA,Reduce threat of wildland fires and improve range conditions at the wildland-urban interface.,"For the second treatment, the brush\r\nbeaten strips are drill seeded with fire resistant seed mixes to establish perennial species. Since perennial species stay greener longer, they should provide valuable fuel breaks. These species also\r\nimprove the health of the local ecosystem.","As of 2007, the community of Eureka/Diamond Valley was determined to be at moderate risk of loss from a wildfire on public lands.",NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1279.489503,1279.28116,NA,NA,"Fire hazard, Provide forage for livestock",This project is aimed at reducing the threat of aggressive wildland fires to the rangelands and improving range conditions.,None,NA,None,NA,South Diamond East and South Diamond West Units.  Funding was from both WUI funds and Range Betterment Funds.,59:54:00,00,00,2003,06,15,00,00,2003,06,15
4535,12697,Vegetation/Soil Manipulation,Soil Disturbance,Soil Disturbance: Plowing,7925,1319,1951,2,1964-04-20,1964-10-20,4/20/1964,10/20/1964,actual,actual,183,Implemented,Unknown,2,Acres,1584,0,NA,NA,NA,NA,NA,NA,NA,Not more than an average of one brush plant remaining alive per 100 square feet is the minimum level of efficiency of brush eradication desired.,"Sagebrush range in poor condition, was plowed twice and drilled to crested wheatgrass.",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1692.772509,1692.775565,NA,Contractor,None,NA,None,NA,None,NA,NA,41:53:00,4,20,1964,04,20,10,20,1964,10,20
4535,12698,Seeding,Drill Seeding,Ground Seeding: Drill,7926,1320,1951,2,1964-04-20,1964-10-20,4/20/1964,10/20/1964,actual,actual,183,Implemented,Unknown,2,Acres,1584,-1,Confirmed seed list,Gabel Canyon Mix,Seeds,Confirmed on Paper,NA,NA,NA,NA,"Sagebrush range in poor condition, was plowed twice and drilled to crested wheatgrass.",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",NA,1692.772509,1692.775565,NA,Contractor,Provide forage for livestock,NA,None,NA,None,NA,NA,45:27:00,4,20,1964,04,20,10,20,1964,10,20
8237,22557,Vegetation/Soil Manipulation,Vegetation Disturbance,Vegetation Disturbance: Mowing,14369,1723,2026,2,2006-10-10,2006-12-14,10/10/2006,12/14/2006,actual,actual,65,Implemented,None,2,Acres,1168,0,NA,NA,NA,NA,NA,NA,NA,"\u2022Reduce pinyon, juniper and sagebrush cover on sagebrush and mountain shrub ecological sites in order to (1) improve the overall vegetative composition within the ecological site potential; (2) promote the recovery and establishment of perennial grass and forb species; (3) improve the health, vigor and production of antelope bitterbrush communities and (4) improve the age-class distribution of even-aged sagebrush stands\r\n\u2022 Improve the available habitat for neighboring sage grouse, mule deer and elk populations\r\n\u2022 Reduce the risk of large catastrophic wild fires by reducing fuel loading and continuity within the North Spring Valley Watershed and meet FRCC I\r\n\u2022 Restore the historic disturbance regime within the project area","Mechanical treatments such as mowing or hand cutting in areas containing insufficient levels of understory fuels, young pinyon and juniper establishment and decadent, even-aged stands of sagebrush.  Mowing would be conducted with a brush mower pulled by a rubber-wheeled tractor.  Mowing or other mechanical treatments would be conducted in a mosaic fashion by\r\nmowing strips and incorporating irregular (not straight) boundary lines.",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",9/21/2010,1169.843555,1169.503451,NA,NA,"Threatened Species, Noxious Weeds","Suitable pygmy rabbit (Brachylagus idahoensis) habitat would be surveyed prior to conducting ground disturbing activities. Ignition and mowing pattern designs that would minimize impact to any occupied pygmy rabbit habitat would be incorporated.\r\n\r\nThe Ely Field Office Noxious Weed Prevention Schedule would be adhered to during all phases of\r\nproject implementation. Mitigation measures identified in the Weed Risk Assessment (Appendix 8.1) would be implemented as part of the proposed action. If possible, ignition strategies would attempt to create a 50 foot buffer of unburned vegetation from roadsides to mitigate possible noxious weed establishment from vehicular travel.",None,NA,None,NA,This treatment was marked as implemented due to the dates listed in the attribute table of the shapefile.  There is no other documentation to show the treatment was completed.,23:14:00,10,10,2006,10,10,12,14,2006,12,14
8237,22558,Seeding,Drill Seeding,Ground Seeding: Drill,14370,1724,2026,2,2006-10-10,2006-12-14,10/10/2006,12/14/2006,actual,actual,65,Implemented,None,2,Acres,1168,-1,Planned seed list,North Spring Valley Mix 2006,Seeds,Plan,NA,NA,NA,"\u2022Reduce pinyon, juniper and sagebrush cover on sagebrush and mountain shrub ecological sites in order to (1) improve the overall vegetative composition within the ecological site potential; (2) promote the recovery and establishment of perennial grass and forb species; (3) improve the health, vigor and production of antelope bitterbrush communities and (4) improve the age-class distribution of even-aged sagebrush stands\r\n\u2022 Improve the available habitat for neighboring sage grouse, mule deer and elk populations\r\n\u2022 Reduce the risk of large catastrophic wild fires by reducing fuel loading and continuity within the North Spring Valley Watershed and meet FRCC I\r\n\u2022 Restore the historic disturbance regime within the project area","Reseeding through aerial or drill methods with desirable, perennial species in areas with minimal to no understory vegetative species and limited seed source; aerial seed in areas with trees and drill seed in areas with minimal or no trees",NA,NA,Polygon,Confirmed,"Digitized by BLM field office personnel, method unknown",9/21/2010,1169.843555,1169.503451,NA,NA,"Threatened Species, Noxious Weeds","Suitable pygmy rabbit (Brachylagus idahoensis) habitat would be surveyed prior to conducting ground disturbing activities. Ignition and mowing pattern designs that would minimize impact to any occupied pygmy rabbit habitat would be incorporated.\r\n\r\nThe Ely Field Office Noxious Weed Prevention Schedule would be adhered to during all phases of\r\nproject implementation. Mitigation measures identified in the Weed Risk Assessment (Appendix 8.1) would be implemented as part of the proposed action. If possible, ignition strategies would attempt to create a 50 foot buffer of unburned vegetation from roadsides to mitigate possible noxious weed establishment from vehicular travel.",None,NA,None,NA,This treatment was marked as implemented due to the dates listed in the attribute table of the shapefile.  There is no other documentation to show the treatment was completed.,25:56:00,10,10,2006,10,10,12,14,2006,12,14
